epoc (ms),timestamp (-0400),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1.72974E+12,2024-10-23T22.30.12.414,1.99,-0.9,0.337,0.183
1.72974E+12,2024-10-23T22.30.12.424,2,-0.896,0.335,0.168
1.72974E+12,2024-10-23T22.30.12.434,2.01,-0.906,0.333,0.158
1.72974E+12,2024-10-23T22.30.12.444,2.02,-0.918,0.331,0.147
1.72974E+12,2024-10-23T22.30.12.454,2.03,-0.921,0.329,0.136
1.72974E+12,2024-10-23T22.30.12.464,2.04,-0.923,0.326,0.126
1.72974E+12,2024-10-23T22.30.12.474,2.05,-0.92,0.326,0.115
1.72974E+12,2024-10-23T22.30.12.484,2.06,-0.922,0.325,0.101
1.72974E+12,2024-10-23T22.30.12.494,2.07,-0.933,0.321,0.088
1.72974E+12,2024-10-23T22.30.12.504,2.08,-0.946,0.319,0.076
1.72974E+12,2024-10-23T22.30.12.514,2.09,-0.945,0.323,0.067
1.72974E+12,2024-10-23T22.30.12.524,2.1,-0.929,0.324,0.057
1.72974E+12,2024-10-23T22.30.12.534,2.11,-0.908,0.325,0.039
1.72974E+12,2024-10-23T22.30.12.544,2.12,-0.908,0.327,0.021
1.72974E+12,2024-10-23T22.30.12.554,2.13,-0.913,0.33,0.013
1.72974E+12,2024-10-23T22.30.12.564,2.14,-0.907,0.339,-0.003
1.72974E+12,2024-10-23T22.30.12.574,2.15,-0.897,0.342,-0.021
1.72974E+12,2024-10-23T22.30.12.584,2.16,-0.884,0.352,-0.035
1.72974E+12,2024-10-23T22.30.12.594,2.17,-0.875,0.363,-0.053
1.72974E+12,2024-10-23T22.30.12.604,2.18,-0.87,0.367,-0.071
1.72974E+12,2024-10-23T22.30.12.614,2.19,-0.862,0.369,-0.086
1.72974E+12,2024-10-23T22.30.12.624,2.2,-0.858,0.37,-0.097
1.72974E+12,2024-10-23T22.30.12.634,2.21,-0.856,0.372,-0.109
1.72974E+12,2024-10-23T22.30.12.644,2.22,-0.863,0.373,-0.115
1.72974E+12,2024-10-23T22.30.12.654,2.23,-0.868,0.376,-0.123
1.72974E+12,2024-10-23T22.30.12.664,2.24,-0.872,0.38,-0.128
