epoc (ms),timestamp (-0400),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1.72974E+12,2024-10-23T22.30.12.646,2.22,-1.585,27.683,14.024
1.72974E+12,2024-10-23T22.30.12.656,2.23,-2.134,22.378,10.854
1.72974E+12,2024-10-23T22.30.12.666,2.24,-2.805,17.378,7.561
1.72974E+12,2024-10-23T22.30.12.676,2.25,-3.415,12.622,4.512
1.72974E+12,2024-10-23T22.30.12.686,2.26,-3.963,8.293,1.768
1.72974E+12,2024-10-23T22.30.12.696,2.27,-4.451,4.146,-0.244
1.72974E+12,2024-10-23T22.30.12.706,2.28,-4.817,0.427,-1.646
1.72974E+12,2024-10-23T22.30.12.716,2.29,-4.756,-2.622,-2.805
1.72974E+12,2024-10-23T22.30.12.726,2.3,-4.573,-4.756,-3.659
1.72974E+12,2024-10-23T22.30.12.736,2.31,-4.329,-6.89,-4.329
1.72974E+12,2024-10-23T22.30.12.746,2.32,-3.902,-9.39,-4.756
1.72974E+12,2024-10-23T22.30.12.756,2.33,-3.415,-11.463,-4.878
1.72974E+12,2024-10-23T22.30.12.766,2.34,-2.988,-12.805,-5.061
1.72974E+12,2024-10-23T22.30.12.776,2.35,-2.744,-13.415,-5.061
1.72974E+12,2024-10-23T22.30.12.786,2.36,-2.195,-13.72,-5
1.72974E+12,2024-10-23T22.30.12.796,2.37,-1.646,-13.598,-4.878
1.72974E+12,2024-10-23T22.30.12.806,2.38,-1.463,-13.232,-4.451
1.72974E+12,2024-10-23T22.30.12.816,2.39,-1.341,-12.927,-3.963
1.72974E+12,2024-10-23T22.30.12.826,2.4,-1.22,-12.439,-3.598
1.72974E+12,2024-10-23T22.30.12.836,2.41,-1.22,-11.89,-3.293
1.72974E+12,2024-10-23T22.30.12.846,2.42,-1.402,-11.585,-2.927
1.72974E+12,2024-10-23T22.30.12.856,2.43,-1.463,-11.585,-2.683
1.72974E+12,2024-10-23T22.30.12.866,2.44,-1.707,-11.646,-2.744
1.72974E+12,2024-10-23T22.30.12.876,2.45,-2.012,-11.707,-2.866
1.72974E+12,2024-10-23T22.30.12.886,2.46,-2.195,-11.463,-3.049
1.72974E+12,2024-10-23T22.30.12.896,2.47,-2.317,-11.037,-3.232
1.72974E+12,2024-10-23T22.30.12.906,2.48,-2.5,-10.427,-3.293
1.72974E+12,2024-10-23T22.30.12.916,2.49,-2.744,-9.512,-3.537
1.72974E+12,2024-10-23T22.30.12.926,2.5,-2.988,-8.354,-3.598
1.72974E+12,2024-10-23T22.30.12.936,2.51,-3.049,-7.134,-3.659
1.72974E+12,2024-10-23T22.30.12.946,2.52,-3.11,-5.915,-3.72
1.72974E+12,2024-10-23T22.30.12.956,2.53,-3.354,-4.878,-3.72
1.72974E+12,2024-10-23T22.30.12.966,2.54,-3.354,-4.146,-3.659
1.72974E+12,2024-10-23T22.30.12.976,2.55,-3.293,-3.354,-3.841
1.72974E+12,2024-10-23T22.30.12.986,2.56,-3.232,-2.683,-3.902
1.72974E+12,2024-10-23T22.30.12.996,2.57,-3.11,-2.195,-4.085
1.72974E+12,2024-10-23T22.30.13.006,2.58,-2.805,-1.524,-4.329
1.72974E+12,2024-10-23T22.30.13.016,2.59,-2.439,-0.793,-4.695
1.72974E+12,2024-10-23T22.30.13.026,2.6,-2.012,-0.366,-5.122
1.72974E+12,2024-10-23T22.30.13.036,2.61,-1.646,-0.549,-5.488
1.72974E+12,2024-10-23T22.30.13.046,2.62,-1.28,-1.037,-6.098
1.72974E+12,2024-10-23T22.30.13.056,2.63,-0.854,-1.463,-6.646
1.72974E+12,2024-10-23T22.30.13.066,2.64,-0.488,-1.951,-7.012
1.72974E+12,2024-10-23T22.30.13.076,2.65,-0.061,-3.049,-7.5
1.72974E+12,2024-10-23T22.30.13.086,2.66,0.183,-4.695,-7.744
1.72974E+12,2024-10-23T22.30.13.096,2.67,0.427,-6.585,-7.988
1.72974E+12,2024-10-23T22.30.13.106,2.68,0.793,-8.659,-8.293
1.72974E+12,2024-10-23T22.30.13.116,2.69,0.976,-10.793,-8.659
1.72974E+12,2024-10-23T22.30.13.126,2.7,1.159,-12.805,-9.024
1.72974E+12,2024-10-23T22.30.13.136,2.71,1.341,-14.817,-9.207
1.72974E+12,2024-10-23T22.30.13.146,2.72,1.22,-17.317,-9.268
1.72974E+12,2024-10-23T22.30.13.156,2.73,1.22,-20,-9.268
1.72974E+12,2024-10-23T22.30.13.166,2.74,1.341,-22.866,-9.39
1.72974E+12,2024-10-23T22.30.13.176,2.75,1.28,-26.28,-9.39
1.72974E+12,2024-10-23T22.30.13.186,2.76,0.976,-29.817,-9.329
1.72974E+12,2024-10-23T22.30.13.196,2.77,0.793,-33.354,-9.268
1.72974E+12,2024-10-23T22.30.13.206,2.78,0.732,-36.951,-9.085
1.72974E+12,2024-10-23T22.30.13.216,2.79,0.671,-40.488,-8.78
1.72974E+12,2024-10-23T22.30.13.226,2.8,0.976,-44.024,-8.476
