epoc (ms),timestamp (-0400),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1.72971E+12,2024-10-23T14.41.14.610,1.83,-0.92,0.352,-0.021
1.72971E+12,2024-10-23T14.41.14.620,1.84,-0.918,0.352,-0.027
1.72971E+12,2024-10-23T14.41.14.630,1.85,-0.92,0.349,-0.027
1.72971E+12,2024-10-23T14.41.14.640,1.86,-0.92,0.347,-0.023
1.72971E+12,2024-10-23T14.41.14.650,1.87,-0.914,0.344,-0.019
1.72971E+12,2024-10-23T14.41.14.660,1.88,-0.914,0.339,-0.014
1.72971E+12,2024-10-23T14.41.14.670,1.89,-0.919,0.338,-0.008
1.72971E+12,2024-10-23T14.41.14.680,1.9,-0.912,0.343,-0.007
1.72971E+12,2024-10-23T14.41.14.690,1.91,-0.893,0.347,-0.009
1.72971E+12,2024-10-23T14.41.14.700,1.92,-0.879,0.351,-0.017
1.72971E+12,2024-10-23T14.41.14.710,1.93,-0.881,0.354,-0.016
1.72971E+12,2024-10-23T14.41.14.720,1.94,-0.888,0.351,-0.011
1.72971E+12,2024-10-23T14.41.14.730,1.95,-0.894,0.351,-0.008
1.72971E+12,2024-10-23T14.41.14.740,1.96,-0.907,0.349,0.006
1.72971E+12,2024-10-23T14.41.14.750,1.97,-0.908,0.342,0.015
1.72971E+12,2024-10-23T14.41.14.760,1.98,-0.913,0.339,0.028
1.72971E+12,2024-10-23T14.41.14.770,1.99,-0.918,0.337,0.042
1.72971E+12,2024-10-23T14.41.14.780,2,-0.92,0.336,0.051
1.72971E+12,2024-10-23T14.41.14.790,2.01,-0.927,0.333,0.061
1.72971E+12,2024-10-23T14.41.14.800,2.02,-0.93,0.334,0.075
1.72971E+12,2024-10-23T14.41.14.810,2.03,-0.929,0.332,0.085
1.72971E+12,2024-10-23T14.41.14.820,2.04,-0.926,0.324,0.095
1.72971E+12,2024-10-23T14.41.14.830,2.05,-0.93,0.321,0.108
1.72971E+12,2024-10-23T14.41.14.840,2.06,-0.932,0.32,0.119
1.72971E+12,2024-10-23T14.41.14.850,2.07,-0.929,0.321,0.129
1.72971E+12,2024-10-23T14.41.14.860,2.08,-0.921,0.318,0.135
1.72971E+12,2024-10-23T14.41.14.870,2.09,-0.918,0.315,0.145
1.72971E+12,2024-10-23T14.41.14.880,2.1,-0.908,0.318,0.159
1.72971E+12,2024-10-23T14.41.14.890,2.11,-0.894,0.321,0.166
1.72971E+12,2024-10-23T14.41.14.900,2.12,-0.896,0.319,0.174
1.72971E+12,2024-10-23T14.41.14.910,2.13,-0.905,0.32,0.187
1.72971E+12,2024-10-23T14.41.14.920,2.14,-0.916,0.324,0.197
1.72971E+12,2024-10-23T14.41.14.930,2.15,-0.924,0.324,0.21
1.72971E+12,2024-10-23T14.41.14.940,2.16,-0.922,0.323,0.222
1.72971E+12,2024-10-23T14.41.14.950,2.17,-0.913,0.321,0.232
1.72971E+12,2024-10-23T14.41.14.960,2.18,-0.904,0.316,0.238
1.72971E+12,2024-10-23T14.41.14.970,2.19,-0.906,0.312,0.249
1.72971E+12,2024-10-23T14.41.14.980,2.2,-0.904,0.313,0.26
1.72971E+12,2024-10-23T14.41.14.990,2.21,-0.894,0.31,0.268
1.72971E+12,2024-10-23T14.41.15.000,2.22,-0.878,0.304,0.282
1.72971E+12,2024-10-23T14.41.15.010,2.23,-0.868,0.31,0.286
1.72971E+12,2024-10-23T14.41.15.020,2.24,-0.868,0.316,0.294
1.72971E+12,2024-10-23T14.41.15.030,2.25,-0.865,0.318,0.308
1.72971E+12,2024-10-23T14.41.15.040,2.26,-0.863,0.312,0.33
1.72971E+12,2024-10-23T14.41.15.050,2.27,-0.859,0.305,0.342
1.72971E+12,2024-10-23T14.41.15.060,2.28,-0.856,0.292,0.351
1.72971E+12,2024-10-23T14.41.15.070,2.29,-0.854,0.289,0.36
1.72971E+12,2024-10-23T14.41.15.080,2.3,-0.839,0.287,0.371
1.72971E+12,2024-10-23T14.41.15.090,2.31,-0.82,0.287,0.375
1.72971E+12,2024-10-23T14.41.15.100,2.32,-0.817,0.292,0.386
1.72971E+12,2024-10-23T14.41.15.110,2.33,-0.83,0.302,0.404
1.72971E+12,2024-10-23T14.41.15.120,2.34,-0.848,0.308,0.427
1.72971E+12,2024-10-23T14.41.15.130,2.35,-0.851,0.32,0.455
1.72971E+12,2024-10-23T14.41.15.140,2.36,-0.832,0.336,0.465
1.72971E+12,2024-10-23T14.41.15.150,2.37,-0.794,0.366,0.465
1.72971E+12,2024-10-23T14.41.15.160,2.38,-0.769,0.393,0.466
1.72971E+12,2024-10-23T14.41.15.170,2.39,-0.781,0.386,0.473
1.72971E+12,2024-10-23T14.41.15.180,2.4,-0.81,0.358,0.489
1.72971E+12,2024-10-23T14.41.15.190,2.41,-0.84,0.343,0.514
1.72971E+12,2024-10-23T14.41.15.200,2.42,-0.858,0.329,0.53
1.72971E+12,2024-10-23T14.41.15.210,2.43,-0.861,0.327,0.544
1.72971E+12,2024-10-23T14.41.15.220,2.44,-0.84,0.337,0.554
1.72971E+12,2024-10-23T14.41.15.230,2.45,-0.809,0.357,0.559
1.72971E+12,2024-10-23T14.41.15.240,2.46,-0.801,0.36,0.571
1.72971E+12,2024-10-23T14.41.15.250,2.47,-0.806,0.346,0.593
1.72971E+12,2024-10-23T14.41.15.260,2.48,-0.818,0.333,0.611
1.72971E+12,2024-10-23T14.41.15.270,2.49,-0.821,0.318,0.623
1.72971E+12,2024-10-23T14.41.15.280,2.5,-0.82,0.3,0.637
1.72971E+12,2024-10-23T14.41.15.290,2.51,-0.829,0.286,0.651
1.72971E+12,2024-10-23T14.41.15.300,2.52,-0.832,0.273,0.658
1.72971E+12,2024-10-23T14.41.15.310,2.53,-0.827,0.269,0.668
1.72971E+12,2024-10-23T14.41.15.320,2.54,-0.81,0.271,0.673
1.72971E+12,2024-10-23T14.41.15.330,2.55,-0.792,0.274,0.669
1.72971E+12,2024-10-23T14.41.15.340,2.56,-0.796,0.277,0.667
1.72971E+12,2024-10-23T14.41.15.350,2.57,-0.811,0.282,0.669
1.72971E+12,2024-10-23T14.41.15.360,2.58,-0.814,0.281,0.67
1.72971E+12,2024-10-23T14.41.15.370,2.59,-0.808,0.277,0.659
1.72971E+12,2024-10-23T14.41.15.380,2.6,-0.802,0.273,0.652
1.72971E+12,2024-10-23T14.41.15.390,2.61,-0.796,0.271,0.648
1.72971E+12,2024-10-23T14.41.15.400,2.62,-0.784,0.279,0.636
1.72971E+12,2024-10-23T14.41.15.410,2.63,-0.769,0.291,0.625
1.72971E+12,2024-10-23T14.41.15.420,2.64,-0.756,0.292,0.611
1.72971E+12,2024-10-23T14.41.15.430,2.65,-0.746,0.285,0.602
1.72971E+12,2024-10-23T14.41.15.440,2.66,-0.733,0.265,0.593
1.72971E+12,2024-10-23T14.41.15.450,2.67,-0.73,0.266,0.577
1.72971E+12,2024-10-23T14.41.15.460,2.68,-0.747,0.274,0.575
1.72971E+12,2024-10-23T14.41.15.470,2.69,-0.763,0.282,0.575
1.72971E+12,2024-10-23T14.41.15.480,2.7,-0.76,0.289,0.57
1.72971E+12,2024-10-23T14.41.15.490,2.71,-0.762,0.295,0.569
1.72971E+12,2024-10-23T14.41.15.500,2.72,-0.77,0.3,0.568
1.72971E+12,2024-10-23T14.41.15.510,2.73,-0.771,0.308,0.566
1.72971E+12,2024-10-23T14.41.15.520,2.74,-0.774,0.312,0.565
1.72971E+12,2024-10-23T14.41.15.530,2.75,-0.78,0.319,0.564
1.72971E+12,2024-10-23T14.41.15.540,2.76,-0.787,0.326,0.563
1.72971E+12,2024-10-23T14.41.15.550,2.77,-0.796,0.334,0.561
1.72971E+12,2024-10-23T14.41.15.560,2.78,-0.808,0.344,0.558
1.72971E+12,2024-10-23T14.41.15.570,2.79,-0.823,0.351,0.555
1.72971E+12,2024-10-23T14.41.15.580,2.8,-0.827,0.354,0.557
1.72971E+12,2024-10-23T14.41.15.590,2.81,-0.824,0.353,0.551
1.72971E+12,2024-10-23T14.41.15.600,2.82,-0.822,0.352,0.547
1.72971E+12,2024-10-23T14.41.15.610,2.83,-0.828,0.351,0.543
1.72971E+12,2024-10-23T14.41.15.620,2.84,-0.832,0.353,0.54
1.72971E+12,2024-10-23T14.41.15.630,2.85,-0.835,0.353,0.536
1.72971E+12,2024-10-23T14.41.15.640,2.86,-0.833,0.35,0.528
1.72971E+12,2024-10-23T14.41.15.650,2.87,-0.834,0.346,0.519
1.72971E+12,2024-10-23T14.41.15.660,2.88,-0.842,0.345,0.512
1.72971E+12,2024-10-23T14.41.15.670,2.89,-0.855,0.338,0.501
