epoc (ms),timestamp (-0500),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1732941903632,2024-11-29T23.45.03.632,0.000,0.000,0.976,-0.671
1732941903642,2024-11-29T23.45.03.642,0.010,0.000,1.220,-0.366
1732941903652,2024-11-29T23.45.03.652,0.020,0.183,1.220,-0.793
1732941903662,2024-11-29T23.45.03.662,0.030,0.732,1.159,-0.671
1732941903672,2024-11-29T23.45.03.672,0.040,1.220,1.037,-0.427
1732941903682,2024-11-29T23.45.03.682,0.050,1.463,0.915,-0.122
1732941903692,2024-11-29T23.45.03.692,0.060,1.768,0.854,0.244
1732941903702,2024-11-29T23.45.03.702,0.070,1.829,0.915,0.244
1732941903712,2024-11-29T23.45.03.712,0.080,1.585,1.098,0.000
1732941903722,2024-11-29T23.45.03.722,0.090,1.220,1.585,-0.305
1732941903732,2024-11-29T23.45.03.732,0.100,1.098,2.195,-0.793
1732941903742,2024-11-29T23.45.03.742,0.110,1.037,2.134,-0.976
1732941903752,2024-11-29T23.45.03.752,0.120,0.732,1.524,-0.976
1732941903762,2024-11-29T23.45.03.762,0.130,0.549,1.220,-0.793
1732941903772,2024-11-29T23.45.03.772,0.140,0.610,1.159,-0.305
1732941903782,2024-11-29T23.45.03.782,0.150,0.488,1.280,0.183
1732941903792,2024-11-29T23.45.03.792,0.160,0.549,1.280,0.732
1732941903802,2024-11-29T23.45.03.802,0.170,0.305,1.463,0.854
1732941903812,2024-11-29T23.45.03.812,0.180,0.122,1.646,0.671
1732941903822,2024-11-29T23.45.03.822,0.190,0.000,1.463,0.488
1732941903832,2024-11-29T23.45.03.832,0.200,-0.183,1.220,0.061
1732941903842,2024-11-29T23.45.03.842,0.210,-0.305,0.976,-0.427
1732941903852,2024-11-29T23.45.03.852,0.220,-0.366,0.671,-0.732
1732941903862,2024-11-29T23.45.03.862,0.230,-0.427,0.366,-1.220
1732941903872,2024-11-29T23.45.03.872,0.240,-0.366,0.183,-1.585
1732941903882,2024-11-29T23.45.03.882,0.250,-0.366,-0.061,-1.646
1732941903892,2024-11-29T23.45.03.892,0.260,-0.366,-0.122,-1.524
1732941903902,2024-11-29T23.45.03.902,0.270,-0.244,-0.122,-1.159
1732941903912,2024-11-29T23.45.03.912,0.280,-0.122,-0.122,-0.671
1732941903922,2024-11-29T23.45.03.922,0.290,-0.122,-0.244,-0.183
1732941903932,2024-11-29T23.45.03.932,0.300,-0.061,-0.183,-0.122
1732941903942,2024-11-29T23.45.03.942,0.310,0.000,-0.244,-0.488
1732941903952,2024-11-29T23.45.03.952,0.320,0.061,-0.366,-1.098
1732941903962,2024-11-29T23.45.03.962,0.330,0.000,-0.366,-1.829
1732941903972,2024-11-29T23.45.03.972,0.340,0.122,-0.427,-2.256
1732941903982,2024-11-29T23.45.03.982,0.350,0.244,-0.427,-2.317
1732941903992,2024-11-29T23.45.03.992,0.360,0.549,-0.244,-1.829
1732941904002,2024-11-29T23.45.04.002,0.370,0.549,-0.305,-0.854
1732941904012,2024-11-29T23.45.04.012,0.380,0.610,-0.366,0.061
1732941904022,2024-11-29T23.45.04.022,0.390,0.671,-0.183,0.732
1732941904032,2024-11-29T23.45.04.032,0.400,0.488,-0.061,1.098
1732941904042,2024-11-29T23.45.04.042,0.410,0.305,0.183,0.854
1732941904052,2024-11-29T23.45.04.052,0.420,0.000,0.366,0.427
1732941904062,2024-11-29T23.45.04.062,0.430,-0.183,0.427,-0.122
1732941904072,2024-11-29T23.45.04.072,0.440,-0.305,0.732,-0.366
1732941904082,2024-11-29T23.45.04.082,0.450,-0.488,0.854,-0.427
1732941904092,2024-11-29T23.45.04.092,0.460,-0.427,0.915,-0.366
1732941904102,2024-11-29T23.45.04.102,0.470,-0.427,0.976,-0.183
1732941904112,2024-11-29T23.45.04.112,0.480,-0.488,0.915,0.000
1732941904122,2024-11-29T23.45.04.122,0.490,-0.305,0.732,0.183
1732941904132,2024-11-29T23.45.04.132,0.500,-0.122,0.488,0.244
1732941904142,2024-11-29T23.45.04.142,0.510,0.000,0.183,0.305
1732941904152,2024-11-29T23.45.04.152,0.520,0.122,-0.061,0.183
1732941904162,2024-11-29T23.45.04.162,0.530,0.427,-0.366,0.244
1732941904172,2024-11-29T23.45.04.172,0.540,0.671,-0.488,0.183
1732941904182,2024-11-29T23.45.04.182,0.550,0.732,-0.488,0.122
1732941904192,2024-11-29T23.45.04.192,0.560,0.915,-0.488,0.000
1732941904202,2024-11-29T23.45.04.202,0.570,0.915,-0.427,-0.244
1732941904212,2024-11-29T23.45.04.212,0.580,0.854,-0.427,-0.427
1732941904222,2024-11-29T23.45.04.222,0.590,0.671,-0.427,-0.793
1732941904232,2024-11-29T23.45.04.232,0.600,0.366,-0.549,-1.037
1732941904242,2024-11-29T23.45.04.242,0.610,0.061,-0.732,-0.976
1732941904252,2024-11-29T23.45.04.252,0.620,0.000,-0.915,-0.732
1732941904262,2024-11-29T23.45.04.262,0.630,0.000,-0.549,-0.732
1732941904272,2024-11-29T23.45.04.272,0.640,0.000,-0.244,-0.610
1732941904282,2024-11-29T23.45.04.282,0.650,-0.122,-0.244,-0.549
1732941904292,2024-11-29T23.45.04.292,0.660,0.061,-0.305,-0.427
1732941904302,2024-11-29T23.45.04.302,0.670,0.244,0.061,-0.488
1732941904312,2024-11-29T23.45.04.312,0.680,0.305,-0.061,-0.366
1732941904322,2024-11-29T23.45.04.322,0.690,0.305,-0.732,-0.122
1732941904332,2024-11-29T23.45.04.332,0.700,0.488,-1.341,0.122
1732941904342,2024-11-29T23.45.04.342,0.710,0.671,-1.707,0.488
1732941904352,2024-11-29T23.45.04.352,0.720,0.793,-1.707,0.915
1732941904362,2024-11-29T23.45.04.362,0.730,1.098,-1.646,1.220
1732941904372,2024-11-29T23.45.04.372,0.740,1.341,-1.280,1.280
1732941904382,2024-11-29T23.45.04.382,0.750,1.220,-1.098,1.341
1732941904392,2024-11-29T23.45.04.392,0.760,1.098,-0.915,1.220
1732941904402,2024-11-29T23.45.04.402,0.770,0.976,-0.671,0.976
1732941904412,2024-11-29T23.45.04.412,0.780,0.854,-0.488,0.549
1732941904422,2024-11-29T23.45.04.422,0.790,0.671,-0.305,0.000
1732941904432,2024-11-29T23.45.04.432,0.800,0.732,-0.122,-0.549
1732941904442,2024-11-29T23.45.04.442,0.810,0.854,0.000,-1.098
1732941904452,2024-11-29T23.45.04.452,0.820,1.098,0.122,-1.463
1732941904462,2024-11-29T23.45.04.462,0.830,1.463,0.244,-1.768
1732941904472,2024-11-29T23.45.04.472,0.840,1.646,0.366,-1.829
1732941904482,2024-11-29T23.45.04.482,0.850,1.951,0.305,-1.646
1732941904492,2024-11-29T23.45.04.492,0.860,2.134,0.000,-1.280
1732941904502,2024-11-29T23.45.04.502,0.870,2.073,-0.305,-0.854
1732941904512,2024-11-29T23.45.04.512,0.880,1.890,-0.549,-0.549
1732941904522,2024-11-29T23.45.04.522,0.890,1.707,-0.915,-0.366
1732941904532,2024-11-29T23.45.04.532,0.900,1.341,-0.854,-0.183
1732941904542,2024-11-29T23.45.04.542,0.910,0.915,-0.366,-0.122
1732941904552,2024-11-29T23.45.04.552,0.920,0.427,0.244,-0.244
1732941904562,2024-11-29T23.45.04.562,0.930,-0.122,0.305,-0.244
1732941904572,2024-11-29T23.45.04.572,0.940,-0.610,-0.366,-0.122
1732941904582,2024-11-29T23.45.04.582,0.950,-0.854,-0.610,-0.244
1732941904592,2024-11-29T23.45.04.592,0.960,-0.854,-0.671,-0.122
1732941904602,2024-11-29T23.45.04.602,0.970,-0.671,-0.732,-0.061
1732941904612,2024-11-29T23.45.04.612,0.980,-0.427,-0.488,-0.244
1732941904622,2024-11-29T23.45.04.622,0.990,-0.122,-0.366,-0.549
1732941904632,2024-11-29T23.45.04.632,1.000,0.061,-0.366,-1.098
1732941904642,2024-11-29T23.45.04.642,1.010,0.061,-0.366,-2.012
1732941904652,2024-11-29T23.45.04.652,1.020,-0.244,-0.305,-3.659
1732941904662,2024-11-29T23.45.04.662,1.030,-0.854,-0.488,-5.854
1732941904672,2024-11-29T23.45.04.672,1.040,-2.012,-0.488,-9.268
1732941904682,2024-11-29T23.45.04.682,1.050,-3.476,-0.183,-13.659
1732941904692,2024-11-29T23.45.04.692,1.060,-4.695,0.061,-18.537
1732941904702,2024-11-29T23.45.04.702,1.070,-5.793,-0.183,-24.390
1732941904712,2024-11-29T23.45.04.712,1.080,-6.890,-1.280,-31.951
1732941904722,2024-11-29T23.45.04.722,1.090,-8.232,-3.476,-41.037
1732941904732,2024-11-29T23.45.04.732,1.100,-9.573,-4.939,-52.561
1732941904742,2024-11-29T23.45.04.742,1.110,-10.183,-3.963,-64.268
1732941904752,2024-11-29T23.45.04.752,1.120,-10.488,-2.988,-73.598
1732941904762,2024-11-29T23.45.04.762,1.130,-11.037,-2.500,-81.220
1732941904772,2024-11-29T23.45.04.772,1.140,-11.890,-0.854,-89.390
1732941904782,2024-11-29T23.45.04.782,1.150,-13.232,1.159,-98.293
1732941904792,2024-11-29T23.45.04.792,1.160,-15.061,2.744,-107.317
1732941904802,2024-11-29T23.45.04.802,1.170,-17.195,3.902,-115.976
1732941904812,2024-11-29T23.45.04.812,1.180,-18.841,5.122,-123.232
1732941904822,2024-11-29T23.45.04.822,1.190,-20.244,6.037,-130.366
1732941904832,2024-11-29T23.45.04.832,1.200,-21.707,7.134,-137.744
1732941904842,2024-11-29T23.45.04.842,1.210,-22.683,8.537,-145.000
1732941904852,2024-11-29T23.45.04.852,1.220,-23.110,9.207,-149.451
1732941904862,2024-11-29T23.45.04.862,1.230,-22.805,9.695,-151.768
1732941904872,2024-11-29T23.45.04.872,1.240,-21.951,10.610,-151.280
1732941904882,2024-11-29T23.45.04.882,1.250,-20.671,10.549,-148.171
1732941904892,2024-11-29T23.45.04.892,1.260,-19.207,9.939,-144.146
1732941904902,2024-11-29T23.45.04.902,1.270,-17.744,9.024,-138.780
1732941904912,2024-11-29T23.45.04.912,1.280,-16.220,7.988,-134.939
1732941904922,2024-11-29T23.45.04.922,1.290,-14.329,7.500,-130.732
1732941904932,2024-11-29T23.45.04.932,1.300,-12.378,6.280,-124.939
1732941904942,2024-11-29T23.45.04.942,1.310,-10.610,4.512,-117.988
1732941904952,2024-11-29T23.45.04.952,1.320,-9.085,3.780,-110.000
1732941904962,2024-11-29T23.45.04.962,1.330,-7.622,4.085,-101.646
1732941904972,2024-11-29T23.45.04.972,1.340,-7.073,3.598,-92.988
1732941904982,2024-11-29T23.45.04.982,1.350,-6.829,3.293,-85.183
1732941904992,2024-11-29T23.45.04.992,1.360,-6.768,3.293,-77.317
1732941905002,2024-11-29T23.45.05.002,1.370,-7.073,2.256,-69.146
1732941905012,2024-11-29T23.45.05.012,1.380,-7.256,0.976,-60.610
1732941905022,2024-11-29T23.45.05.022,1.390,-7.256,-0.122,-51.402
1732941905032,2024-11-29T23.45.05.032,1.400,-6.951,-1.220,-42.561
1732941905042,2024-11-29T23.45.05.042,1.410,-6.524,-2.439,-34.207
1732941905052,2024-11-29T23.45.05.052,1.420,-5.915,-3.171,-26.098
1732941905062,2024-11-29T23.45.05.062,1.430,-5.183,-3.049,-18.780
1732941905072,2024-11-29T23.45.05.072,1.440,-4.512,-2.622,-12.439
1732941905082,2024-11-29T23.45.05.082,1.450,-3.963,-1.890,-7.195
1732941905092,2024-11-29T23.45.05.092,1.460,-3.171,-0.854,-2.866
1732941905102,2024-11-29T23.45.05.102,1.470,-2.012,-0.183,1.402
1732941905112,2024-11-29T23.45.05.112,1.480,-0.610,-0.549,5.854
1732941905122,2024-11-29T23.45.05.122,1.490,0.976,-0.976,10.366
1732941905132,2024-11-29T23.45.05.132,1.500,2.866,-1.463,15.305
1732941905142,2024-11-29T23.45.05.142,1.510,4.817,-1.890,20.732
1732941905152,2024-11-29T23.45.05.152,1.520,6.463,-2.134,26.829
1732941905162,2024-11-29T23.45.05.162,1.530,8.293,-2.378,33.537
1732941905172,2024-11-29T23.45.05.172,1.540,10.000,-2.256,40.061
1732941905182,2024-11-29T23.45.05.182,1.550,11.524,-1.829,46.280
1732941905192,2024-11-29T23.45.05.192,1.560,12.805,-1.463,52.317
1732941905202,2024-11-29T23.45.05.202,1.570,13.963,-1.463,58.110
1732941905212,2024-11-29T23.45.05.212,1.580,14.939,-1.707,63.049
1732941905222,2024-11-29T23.45.05.222,1.590,15.427,-1.951,66.951
1732941905232,2024-11-29T23.45.05.232,1.600,15.854,-2.134,70.000
1732941905242,2024-11-29T23.45.05.242,1.610,16.341,-2.256,73.110
1732941905252,2024-11-29T23.45.05.252,1.620,16.463,-3.049,76.707
1732941905262,2024-11-29T23.45.05.262,1.630,16.402,-4.085,80.183
1732941905272,2024-11-29T23.45.05.272,1.640,16.402,-3.902,82.988
1732941905282,2024-11-29T23.45.05.282,1.650,16.098,-3.049,85.305
1732941905292,2024-11-29T23.45.05.292,1.660,15.610,-3.049,87.561
1732941905302,2024-11-29T23.45.05.302,1.670,14.939,-3.293,89.573
1732941905312,2024-11-29T23.45.05.312,1.680,14.329,-2.988,90.854
1732941905322,2024-11-29T23.45.05.322,1.690,13.659,-2.683,91.707
1732941905332,2024-11-29T23.45.05.332,1.700,12.866,-2.622,92.256
1732941905342,2024-11-29T23.45.05.342,1.710,12.134,-2.866,92.439
1732941905352,2024-11-29T23.45.05.352,1.720,11.402,-2.927,92.317
1732941905362,2024-11-29T23.45.05.362,1.730,10.671,-3.110,91.646
1732941905372,2024-11-29T23.45.05.372,1.740,10.061,-3.476,90.671
1732941905382,2024-11-29T23.45.05.382,1.750,9.268,-3.841,89.329
1732941905392,2024-11-29T23.45.05.392,1.760,8.780,-4.024,87.561
1732941905402,2024-11-29T23.45.05.402,1.770,8.354,-4.024,85.732
1732941905412,2024-11-29T23.45.05.412,1.780,7.866,-3.963,84.024
1732941905422,2024-11-29T23.45.05.422,1.790,7.500,-3.780,82.500
1732941905432,2024-11-29T23.45.05.432,1.800,7.195,-3.476,80.976
1732941905442,2024-11-29T23.45.05.442,1.810,6.890,-3.171,79.634
1732941905452,2024-11-29T23.45.05.452,1.820,6.646,-3.232,78.232
1732941905462,2024-11-29T23.45.05.462,1.830,6.463,-3.720,77.012
1732941905472,2024-11-29T23.45.05.472,1.840,6.220,-4.207,75.671
1732941905482,2024-11-29T23.45.05.482,1.850,5.915,-4.329,74.146
1732941905492,2024-11-29T23.45.05.492,1.860,5.671,-4.756,72.378
1732941905502,2024-11-29T23.45.05.502,1.870,5.366,-5.183,70.610
1732941905512,2024-11-29T23.45.05.512,1.880,5.122,-5.183,68.659
1732941905522,2024-11-29T23.45.05.522,1.890,4.878,-4.756,66.524
1732941905532,2024-11-29T23.45.05.532,1.900,4.512,-4.085,64.512
1732941905542,2024-11-29T23.45.05.542,1.910,4.024,-3.293,62.683
1732941905552,2024-11-29T23.45.05.552,1.920,3.720,-2.744,61.463
1732941905562,2024-11-29T23.45.05.562,1.930,3.415,-2.195,60.671
1732941905572,2024-11-29T23.45.05.572,1.940,3.049,-1.951,59.939
1732941905582,2024-11-29T23.45.05.582,1.950,2.805,-2.683,59.268
1732941905592,2024-11-29T23.45.05.592,1.960,2.439,-3.354,58.171
1732941905602,2024-11-29T23.45.05.602,1.970,2.256,-3.659,56.280
1732941905612,2024-11-29T23.45.05.612,1.980,2.195,-3.963,53.841
1732941905622,2024-11-29T23.45.05.622,1.990,2.256,-4.146,50.488
1732941905632,2024-11-29T23.45.05.632,2.000,2.500,-4.146,46.646
1732941905642,2024-11-29T23.45.05.642,2.010,2.683,-4.024,42.378
1732941905652,2024-11-29T23.45.05.652,2.020,2.988,-4.024,37.927
1732941905662,2024-11-29T23.45.05.662,2.030,3.293,-3.780,33.293
1732941905672,2024-11-29T23.45.05.672,2.040,3.659,-3.537,28.720
1732941905682,2024-11-29T23.45.05.682,2.050,4.085,-3.293,24.512
1732941905692,2024-11-29T23.45.05.692,2.060,4.634,-2.683,20.183
1732941905702,2024-11-29T23.45.05.702,2.070,5.061,-2.134,16.220
1732941905712,2024-11-29T23.45.05.712,2.080,5.427,-1.707,12.805
1732941905722,2024-11-29T23.45.05.722,2.090,5.427,-1.220,9.695
1732941905732,2024-11-29T23.45.05.732,2.100,5.244,-0.732,7.134
1732941905742,2024-11-29T23.45.05.742,2.110,5.183,-0.244,5.000
1732941905752,2024-11-29T23.45.05.752,2.120,4.756,0.366,3.354
1732941905762,2024-11-29T23.45.05.762,2.130,4.146,1.037,1.951
1732941905772,2024-11-29T23.45.05.772,2.140,3.537,1.220,0.854
1732941905782,2024-11-29T23.45.05.782,2.150,2.805,1.524,0.000
1732941905792,2024-11-29T23.45.05.792,2.160,2.256,2.012,-0.793
1732941905802,2024-11-29T23.45.05.802,2.170,1.585,2.439,-1.524
1732941905812,2024-11-29T23.45.05.812,2.180,0.976,2.561,-2.378
1732941905822,2024-11-29T23.45.05.822,2.190,0.366,2.561,-3.293
1732941905832,2024-11-29T23.45.05.832,2.200,-0.122,2.134,-4.207
1732941905842,2024-11-29T23.45.05.842,2.210,-0.488,1.768,-5.000
1732941905852,2024-11-29T23.45.05.852,2.220,-0.854,1.524,-5.610
1732941905862,2024-11-29T23.45.05.862,2.230,-0.976,1.402,-5.976
1732941905872,2024-11-29T23.45.05.872,2.240,-1.037,1.220,-6.402
1732941905882,2024-11-29T23.45.05.882,2.250,-1.098,0.976,-6.707
1732941905892,2024-11-29T23.45.05.892,2.260,-0.854,0.793,-6.829
1732941905902,2024-11-29T23.45.05.902,2.270,-0.793,0.671,-6.890
1732941905912,2024-11-29T23.45.05.912,2.280,-0.671,0.671,-6.768
1732941905922,2024-11-29T23.45.05.922,2.290,-0.488,0.549,-6.646
1732941905932,2024-11-29T23.45.05.932,2.300,-0.366,0.488,-6.280
1732941905942,2024-11-29T23.45.05.942,2.310,-0.122,0.244,-5.976
1732941905952,2024-11-29T23.45.05.952,2.320,0.000,0.061,-5.671
1732941905962,2024-11-29T23.45.05.962,2.330,0.000,-0.244,-5.854
1732941905972,2024-11-29T23.45.05.972,2.340,-0.305,-0.427,-6.707
1732941905982,2024-11-29T23.45.05.982,2.350,-0.793,-0.549,-8.659
1732941905992,2024-11-29T23.45.05.992,2.360,-1.524,-0.488,-11.768
1732941906002,2024-11-29T23.45.06.002,2.370,-2.683,-0.305,-16.341
1732941906012,2024-11-29T23.45.06.012,2.380,-4.024,0.183,-22.256
1732941906022,2024-11-29T23.45.06.022,2.390,-5.732,0.915,-30.061
1732941906032,2024-11-29T23.45.06.032,2.400,-7.805,1.585,-38.963
1732941906042,2024-11-29T23.45.06.042,2.410,-9.756,2.256,-48.110
1732941906052,2024-11-29T23.45.06.052,2.420,-11.646,3.171,-56.646
1732941906062,2024-11-29T23.45.06.062,2.430,-13.354,4.085,-63.963
1732941906072,2024-11-29T23.45.06.072,2.440,-14.695,4.756,-70.549
1732941906082,2024-11-29T23.45.06.082,2.450,-15.915,5.305,-76.951
1732941906092,2024-11-29T23.45.06.092,2.460,-16.890,5.854,-83.476
1732941906102,2024-11-29T23.45.06.102,2.470,-17.439,6.280,-89.085
1732941906112,2024-11-29T23.45.06.112,2.480,-17.561,7.073,-94.390
1732941906122,2024-11-29T23.45.06.122,2.490,-17.439,7.500,-99.634
1732941906132,2024-11-29T23.45.06.132,2.500,-17.195,7.988,-104.756
1732941906142,2024-11-29T23.45.06.142,2.510,-16.890,8.720,-109.573
1732941906152,2024-11-29T23.45.06.152,2.520,-16.280,9.085,-113.232
1732941906162,2024-11-29T23.45.06.162,2.530,-15.671,9.329,-115.610
1732941906172,2024-11-29T23.45.06.172,2.540,-14.878,9.329,-116.707
1732941906182,2024-11-29T23.45.06.182,2.550,-14.207,8.841,-117.378
1732941906192,2024-11-29T23.45.06.192,2.560,-13.963,8.902,-120.427
1732941906202,2024-11-29T23.45.06.202,2.570,-13.659,9.573,-123.171
1732941906212,2024-11-29T23.45.06.212,2.580,-13.049,10.061,-123.780
1732941906222,2024-11-29T23.45.06.222,2.590,-12.439,10.183,-123.293
1732941906232,2024-11-29T23.45.06.232,2.600,-12.012,10.915,-123.537
1732941906242,2024-11-29T23.45.06.242,2.610,-11.707,12.500,-124.451
1732941906252,2024-11-29T23.45.06.252,2.620,-11.524,14.085,-125.366
1732941906262,2024-11-29T23.45.06.262,2.630,-11.646,14.817,-125.244
1732941906272,2024-11-29T23.45.06.272,2.640,-12.012,15.000,-125.793
1732941906282,2024-11-29T23.45.06.282,2.650,-12.378,15.793,-127.378
1732941906292,2024-11-29T23.45.06.292,2.660,-12.927,16.951,-128.537
1732941906302,2024-11-29T23.45.06.302,2.670,-13.354,17.500,-128.354
1732941906312,2024-11-29T23.45.06.312,2.680,-13.720,17.927,-127.500
1732941906322,2024-11-29T23.45.06.322,2.690,-13.841,17.683,-125.549
1732941906332,2024-11-29T23.45.06.332,2.700,-13.720,17.073,-123.293
1732941906342,2024-11-29T23.45.06.342,2.710,-13.110,16.707,-120.122
1732941906352,2024-11-29T23.45.06.352,2.720,-12.134,16.098,-115.183
1732941906362,2024-11-29T23.45.06.362,2.730,-11.220,14.024,-108.598
1732941906372,2024-11-29T23.45.06.372,2.740,-10.671,10.732,-101.159
1732941906382,2024-11-29T23.45.06.382,2.750,-10.244,7.256,-92.439
1732941906392,2024-11-29T23.45.06.392,2.760,-9.817,3.598,-82.012
1732941906402,2024-11-29T23.45.06.402,2.770,-9.634,0.610,-70.366
1732941906412,2024-11-29T23.45.06.412,2.780,-9.573,-0.732,-58.841
1732941906422,2024-11-29T23.45.06.422,2.790,-9.756,-1.280,-47.622
1732941906432,2024-11-29T23.45.06.432,2.800,-9.817,-1.585,-36.951
1732941906442,2024-11-29T23.45.06.442,2.810,-9.939,-2.134,-27.073
1732941906452,2024-11-29T23.45.06.452,2.820,-9.756,-2.622,-18.720
1732941906462,2024-11-29T23.45.06.462,2.830,-9.268,-3.415,-11.646
1732941906472,2024-11-29T23.45.06.472,2.840,-8.598,-4.085,-5.000
1732941906482,2024-11-29T23.45.06.482,2.850,-7.744,-4.024,1.220
1732941906492,2024-11-29T23.45.06.492,2.860,-6.463,-4.085,7.805
1732941906502,2024-11-29T23.45.06.502,2.870,-5.061,-4.146,14.695
1732941906512,2024-11-29T23.45.06.512,2.880,-3.232,-4.024,21.463
1732941906522,2024-11-29T23.45.06.522,2.890,-1.220,-4.085,28.110
1732941906532,2024-11-29T23.45.06.532,2.900,0.610,-4.268,34.329
1732941906542,2024-11-29T23.45.06.542,2.910,2.439,-4.817,39.817
1732941906552,2024-11-29T23.45.06.552,2.920,4.146,-5.610,44.512
1732941906562,2024-11-29T23.45.06.562,2.930,5.488,-6.280,48.354
1732941906572,2024-11-29T23.45.06.572,2.940,6.768,-6.707,51.524
1732941906582,2024-11-29T23.45.06.582,2.950,7.866,-6.829,53.963
1732941906592,2024-11-29T23.45.06.592,2.960,8.841,-6.463,56.098
1732941906602,2024-11-29T23.45.06.602,2.970,10.061,-6.098,58.415
1732941906612,2024-11-29T23.45.06.612,2.980,11.220,-6.402,61.402
1732941906622,2024-11-29T23.45.06.622,2.990,12.683,-7.012,64.817
1732941906632,2024-11-29T23.45.06.632,3.000,14.451,-7.744,68.841
1732941906642,2024-11-29T23.45.06.642,3.010,16.220,-8.659,73.415
1732941906652,2024-11-29T23.45.06.652,3.020,17.866,-9.634,78.110
1732941906662,2024-11-29T23.45.06.662,3.030,19.573,-10.366,82.195
1732941906672,2024-11-29T23.45.06.672,3.040,21.098,-10.671,85.793
1732941906682,2024-11-29T23.45.06.682,3.050,22.378,-11.098,89.085
1732941906692,2024-11-29T23.45.06.692,3.060,23.476,-11.768,92.378
1732941906702,2024-11-29T23.45.06.702,3.070,24.329,-12.256,95.122
1732941906712,2024-11-29T23.45.06.712,3.080,25.183,-12.378,97.378
1732941906722,2024-11-29T23.45.06.722,3.090,25.915,-12.683,99.512
1732941906732,2024-11-29T23.45.06.732,3.100,26.220,-13.354,101.280
1732941906742,2024-11-29T23.45.06.742,3.110,26.402,-13.841,102.317
1732941906752,2024-11-29T23.45.06.752,3.120,26.402,-13.720,102.500
1732941906762,2024-11-29T23.45.06.762,3.130,26.098,-13.476,102.195
1732941906772,2024-11-29T23.45.06.772,3.140,25.732,-13.293,101.707
1732941906782,2024-11-29T23.45.06.782,3.150,25.061,-13.049,101.402
1732941906792,2024-11-29T23.45.06.792,3.160,24.268,-12.378,100.915
1732941906802,2024-11-29T23.45.06.802,3.170,23.415,-11.524,100.122
1732941906812,2024-11-29T23.45.06.812,3.180,22.561,-10.610,99.024
1732941906822,2024-11-29T23.45.06.822,3.190,21.280,-9.939,97.561
1732941906832,2024-11-29T23.45.06.832,3.200,20.183,-9.512,96.098
1732941906842,2024-11-29T23.45.06.842,3.210,19.146,-9.695,95.061
1732941906852,2024-11-29T23.45.06.852,3.220,18.232,-10.061,94.268
1732941906862,2024-11-29T23.45.06.862,3.230,17.439,-10.671,94.146
1732941906872,2024-11-29T23.45.06.872,3.240,16.890,-12.134,94.207
1732941906882,2024-11-29T23.45.06.882,3.250,16.402,-14.085,93.720
1732941906892,2024-11-29T23.45.06.892,3.260,16.037,-15.122,92.134
1732941906902,2024-11-29T23.45.06.902,3.270,15.854,-14.939,89.146
1732941906912,2024-11-29T23.45.06.912,3.280,15.610,-13.902,84.878
1732941906922,2024-11-29T23.45.06.922,3.290,15.427,-12.927,79.756
1732941906932,2024-11-29T23.45.06.932,3.300,15.061,-11.829,73.841
1732941906942,2024-11-29T23.45.06.942,3.310,14.817,-10.488,67.134
1732941906952,2024-11-29T23.45.06.952,3.320,14.390,-9.329,60.671
1732941906962,2024-11-29T23.45.06.962,3.330,14.146,-8.415,55.183
1732941906972,2024-11-29T23.45.06.972,3.340,13.841,-7.500,50.610
1732941906982,2024-11-29T23.45.06.982,3.350,13.537,-6.646,47.317
1732941906992,2024-11-29T23.45.06.992,3.360,13.293,-5.915,45.305
1732941907002,2024-11-29T23.45.07.002,3.370,13.110,-5.244,44.268
1732941907012,2024-11-29T23.45.07.012,3.380,12.561,-4.756,43.902
1732941907022,2024-11-29T23.45.07.022,3.390,12.134,-3.720,43.354
1732941907032,2024-11-29T23.45.07.032,3.400,11.524,-2.500,42.500
1732941907042,2024-11-29T23.45.07.042,3.410,10.671,-1.341,41.098
1732941907052,2024-11-29T23.45.07.052,3.420,9.756,-0.122,39.024
1732941907062,2024-11-29T23.45.07.062,3.430,8.720,1.037,36.707
1732941907072,2024-11-29T23.45.07.072,3.440,7.561,1.951,34.024
1732941907082,2024-11-29T23.45.07.082,3.450,6.402,2.744,31.159
1732941907092,2024-11-29T23.45.07.092,3.460,5.244,3.415,27.988
1732941907102,2024-11-29T23.45.07.102,3.470,4.024,3.841,24.573
1732941907112,2024-11-29T23.45.07.112,3.480,2.744,4.207,21.220
1732941907122,2024-11-29T23.45.07.122,3.490,1.646,4.451,17.744
1732941907132,2024-11-29T23.45.07.132,3.500,0.671,4.695,14.390
1732941907142,2024-11-29T23.45.07.142,3.510,-0.122,4.939,11.159
1732941907152,2024-11-29T23.45.07.152,3.520,-1.159,5.061,8.049
1732941907162,2024-11-29T23.45.07.162,3.530,-2.073,5.122,5.061
1732941907172,2024-11-29T23.45.07.172,3.540,-2.927,5.427,2.195
1732941907182,2024-11-29T23.45.07.182,3.550,-3.841,5.854,-0.244
1732941907192,2024-11-29T23.45.07.192,3.560,-4.512,5.549,-2.195
1732941907202,2024-11-29T23.45.07.202,3.570,-5.366,4.695,-3.598
1732941907212,2024-11-29T23.45.07.212,3.580,-5.854,3.659,-4.390
1732941907222,2024-11-29T23.45.07.222,3.590,-5.976,2.866,-4.695
1732941907232,2024-11-29T23.45.07.232,3.600,-5.915,2.500,-4.512
