epoc (ms),timestamp (-0500),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1.73293E+12,2024-11-29T19.43.37.833,1.3,-0.854,0.854,-1.463
1.73293E+12,2024-11-29T19.43.37.843,1.31,-0.671,0.976,-1.28
1.73293E+12,2024-11-29T19.43.37.853,1.32,-0.549,0.793,-0.793
1.73293E+12,2024-11-29T19.43.37.863,1.33,-0.549,0.732,-0.061
1.73293E+12,2024-11-29T19.43.37.873,1.34,-0.427,0.854,0.976
1.73293E+12,2024-11-29T19.43.37.883,1.35,-0.183,0.732,2.805
1.73293E+12,2024-11-29T19.43.37.893,1.36,-0.122,0.732,5.244
1.73293E+12,2024-11-29T19.43.37.903,1.37,-0.488,1.159,8.232
1.73293E+12,2024-11-29T19.43.37.913,1.38,-1.402,1.159,12.012
1.73293E+12,2024-11-29T19.43.37.923,1.39,-2.134,0.915,16.463
1.73293E+12,2024-11-29T19.43.37.933,1.4,-2.683,1.22,21.402
1.73293E+12,2024-11-29T19.43.37.943,1.41,-3.293,1.402,26.951
1.73293E+12,2024-11-29T19.43.37.953,1.42,-3.841,1.098,33.232
1.73293E+12,2024-11-29T19.43.37.963,1.43,-3.841,0.244,40.366
1.73293E+12,2024-11-29T19.43.37.973,1.44,-3.598,-0.549,48.049
1.73293E+12,2024-11-29T19.43.37.983,1.45,-3.293,-1.098,55.976
1.73293E+12,2024-11-29T19.43.37.993,1.46,-2.805,-1.22,64.146
1.73293E+12,2024-11-29T19.43.38.003,1.47,-2.317,-1.28,72.256
1.73293E+12,2024-11-29T19.43.38.013,1.48,-1.585,-1.951,80.061
1.73293E+12,2024-11-29T19.43.38.023,1.49,-0.854,-3.049,87.744
1.73293E+12,2024-11-29T19.43.38.033,1.5,0.183,-4.024,95.549
1.73293E+12,2024-11-29T19.43.38.043,1.51,1.402,-4.634,103.415
1.73293E+12,2024-11-29T19.43.38.053,1.52,2.744,-5.366,110.61
1.73293E+12,2024-11-29T19.43.38.063,1.53,4.146,-6.341,118.11
1.73293E+12,2024-11-29T19.43.38.073,1.54,5.793,-6.585,125.488
1.73293E+12,2024-11-29T19.43.38.083,1.55,7.561,-5.976,131.585
1.73293E+12,2024-11-29T19.43.38.093,1.56,9.268,-5.366,136.89
1.73293E+12,2024-11-29T19.43.38.103,1.57,10.427,-5.122,141.524
1.73293E+12,2024-11-29T19.43.38.113,1.58,11.098,-5.366,144.878
1.73293E+12,2024-11-29T19.43.38.123,1.59,11.646,-5.427,145.488
1.73293E+12,2024-11-29T19.43.38.133,1.6,11.951,-4.634,142.5
1.73293E+12,2024-11-29T19.43.38.143,1.61,11.89,-3.415,135.976
1.73293E+12,2024-11-29T19.43.38.153,1.62,11.341,-2.134,124.207
1.73293E+12,2024-11-29T19.43.38.163,1.63,10.488,0.366,109.207
