epoc (ms),timestamp (-0500),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1.73277E+12,2024-11-27T23.06.23.773,3.65,-0.979,0.18,0.428
1.73277E+12,2024-11-27T23.06.23.783,3.66,-0.969,0.181,0.411
1.73277E+12,2024-11-27T23.06.23.793,3.67,-0.957,0.187,0.396
1.73277E+12,2024-11-27T23.06.23.803,3.68,-0.954,0.191,0.382
1.73277E+12,2024-11-27T23.06.23.813,3.69,-0.949,0.195,0.368
1.73277E+12,2024-11-27T23.06.23.823,3.7,-0.943,0.203,0.347
1.73277E+12,2024-11-27T23.06.23.833,3.71,-0.943,0.212,0.329
1.73277E+12,2024-11-27T23.06.23.843,3.72,-0.934,0.219,0.312
1.73277E+12,2024-11-27T23.06.23.853,3.73,-0.92,0.221,0.298
1.73277E+12,2024-11-27T23.06.23.863,3.74,-0.912,0.225,0.289
1.73277E+12,2024-11-27T23.06.23.873,3.75,-0.906,0.227,0.285
1.73277E+12,2024-11-27T23.06.23.883,3.76,-0.901,0.225,0.282
1.73277E+12,2024-11-27T23.06.23.893,3.77,-0.893,0.223,0.283
1.73277E+12,2024-11-27T23.06.23.903,3.78,-0.891,0.22,0.284
1.73277E+12,2024-11-27T23.06.23.913,3.79,-0.9,0.221,0.283
1.73277E+12,2024-11-27T23.06.23.923,3.8,-0.918,0.218,0.287
1.73277E+12,2024-11-27T23.06.23.933,3.81,-0.93,0.21,0.293
1.73277E+12,2024-11-27T23.06.23.943,3.82,-0.932,0.206,0.303
1.73277E+12,2024-11-27T23.06.23.953,3.83,-0.936,0.202,0.307
1.73277E+12,2024-11-27T23.06.23.963,3.84,-0.939,0.202,0.309
1.73277E+12,2024-11-27T23.06.23.973,3.85,-0.941,0.201,0.311
1.73277E+12,2024-11-27T23.06.23.983,3.86,-0.942,0.2,0.312
1.73277E+12,2024-11-27T23.06.23.993,3.87,-0.944,0.203,0.312
1.73277E+12,2024-11-27T23.06.24.003,3.88,-0.942,0.202,0.309
1.73277E+12,2024-11-27T23.06.24.013,3.89,-0.936,0.207,0.307
1.73277E+12,2024-11-27T23.06.24.023,3.9,-0.941,0.207,0.302
1.73277E+12,2024-11-27T23.06.24.033,3.91,-0.938,0.207,0.299
1.73277E+12,2024-11-27T23.06.24.043,3.92,-0.935,0.211,0.294
1.73277E+12,2024-11-27T23.06.24.053,3.93,-0.937,0.212,0.29
1.73277E+12,2024-11-27T23.06.24.063,3.94,-0.937,0.211,0.286
1.73277E+12,2024-11-27T23.06.24.073,3.95,-0.944,0.214,0.286
1.73277E+12,2024-11-27T23.06.24.083,3.96,-0.948,0.214,0.285
1.73277E+12,2024-11-27T23.06.24.093,3.97,-0.95,0.214,0.28
1.73277E+12,2024-11-27T23.06.24.103,3.98,-0.948,0.216,0.284
1.73277E+12,2024-11-27T23.06.24.113,3.99,-0.946,0.213,0.282
1.73277E+12,2024-11-27T23.06.24.123,4,-0.942,0.211,0.277
1.73277E+12,2024-11-27T23.06.24.133,4.01,-0.938,0.209,0.269
1.73277E+12,2024-11-27T23.06.24.143,4.02,-0.939,0.211,0.265
1.73277E+12,2024-11-27T23.06.24.153,4.03,-0.938,0.213,0.263
1.73277E+12,2024-11-27T23.06.24.163,4.04,-0.937,0.212,0.257
1.73277E+12,2024-11-27T23.06.24.173,4.05,-0.938,0.212,0.249
1.73277E+12,2024-11-27T23.06.24.183,4.06,-0.935,0.215,0.242
1.73277E+12,2024-11-27T23.06.24.193,4.07,-0.934,0.218,0.237
1.73277E+12,2024-11-27T23.06.24.203,4.08,-0.932,0.218,0.236
1.73277E+12,2024-11-27T23.06.24.213,4.09,-0.933,0.221,0.227
1.73277E+12,2024-11-27T23.06.24.223,4.1,-0.937,0.223,0.221
1.73277E+12,2024-11-27T23.06.24.233,4.11,-0.936,0.228,0.223
1.73277E+12,2024-11-27T23.06.24.243,4.12,-0.933,0.229,0.219
1.73277E+12,2024-11-27T23.06.24.253,4.13,-0.935,0.23,0.22
1.73277E+12,2024-11-27T23.06.24.263,4.14,-0.938,0.231,0.223
1.73277E+12,2024-11-27T23.06.24.273,4.15,-0.938,0.232,0.224
1.73277E+12,2024-11-27T23.06.24.283,4.16,-0.943,0.229,0.221
1.73277E+12,2024-11-27T23.06.24.293,4.17,-0.948,0.229,0.222
1.73277E+12,2024-11-27T23.06.24.303,4.18,-0.946,0.229,0.22
1.73277E+12,2024-11-27T23.06.24.313,4.19,-0.944,0.23,0.22
1.73277E+12,2024-11-27T23.06.24.323,4.2,-0.942,0.231,0.224
1.73277E+12,2024-11-27T23.06.24.333,4.21,-0.94,0.229,0.223
1.73277E+12,2024-11-27T23.06.24.343,4.22,-0.941,0.226,0.223
1.73277E+12,2024-11-27T23.06.24.353,4.23,-0.944,0.226,0.226
1.73277E+12,2024-11-27T23.06.24.363,4.24,-0.947,0.225,0.229
1.73277E+12,2024-11-27T23.06.24.373,4.25,-0.947,0.225,0.224
1.73277E+12,2024-11-27T23.06.24.383,4.26,-0.95,0.222,0.228
1.73277E+12,2024-11-27T23.06.24.393,4.27,-0.95,0.224,0.229
1.73277E+12,2024-11-27T23.06.24.403,4.28,-0.949,0.222,0.229
1.73277E+12,2024-11-27T23.06.24.413,4.29,-0.951,0.219,0.229
1.73277E+12,2024-11-27T23.06.24.423,4.3,-0.954,0.215,0.232
1.73277E+12,2024-11-27T23.06.24.433,4.31,-0.952,0.217,0.233
1.73277E+12,2024-11-27T23.06.24.443,4.32,-0.955,0.218,0.231
