epoc (ms),timestamp (-0400),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1.72974E+12,2024-10-23T21.59.25.306,1.36,-0.204,-1.014,-0.021
1.72974E+12,2024-10-23T21.59.25.316,1.37,-0.212,-1.019,-0.031
1.72974E+12,2024-10-23T21.59.25.326,1.38,-0.22,-1.016,-0.041
1.72974E+12,2024-10-23T21.59.25.336,1.39,-0.215,-1.011,-0.042
1.72974E+12,2024-10-23T21.59.25.346,1.4,-0.208,-1.011,-0.039
1.72974E+12,2024-10-23T21.59.25.356,1.41,-0.206,-1.013,-0.038
1.72974E+12,2024-10-23T21.59.25.366,1.42,-0.196,-1.014,-0.037
1.72974E+12,2024-10-23T21.59.25.376,1.43,-0.18,-1.02,-0.036
1.72974E+12,2024-10-23T21.59.25.386,1.44,-0.179,-1.024,-0.031
1.72974E+12,2024-10-23T21.59.25.396,1.45,-0.203,-1.03,-0.025
1.72974E+12,2024-10-23T21.59.25.406,1.46,-0.219,-1.037,-0.018
1.72974E+12,2024-10-23T21.59.25.416,1.47,-0.231,-1.04,-0.011
1.72974E+12,2024-10-23T21.59.25.426,1.48,-0.243,-1.036,0
1.72974E+12,2024-10-23T21.59.25.436,1.49,-0.238,-1.032,0.01
1.72974E+12,2024-10-23T21.59.25.446,1.5,-0.236,-1.032,0.018
1.72974E+12,2024-10-23T21.59.25.456,1.51,-0.245,-1.022,0.028
1.72974E+12,2024-10-23T21.59.25.466,1.52,-0.249,-1.022,0.041
1.72974E+12,2024-10-23T21.59.25.476,1.53,-0.26,-1.031,0.047
1.72974E+12,2024-10-23T21.59.25.486,1.54,-0.28,-1.038,0.057
1.72974E+12,2024-10-23T21.59.25.496,1.55,-0.285,-1.05,0.067
1.72974E+12,2024-10-23T21.59.25.506,1.56,-0.293,-1.073,0.086
1.72974E+12,2024-10-23T21.59.25.516,1.57,-0.331,-1.096,0.112
1.72974E+12,2024-10-23T21.59.25.526,1.58,-0.342,-1.107,0.133
1.72974E+12,2024-10-23T21.59.25.536,1.59,-0.335,-1.109,0.137
1.72974E+12,2024-10-23T21.59.25.546,1.6,-0.363,-1.101,0.144
1.72974E+12,2024-10-23T21.59.25.556,1.61,-0.407,-1.079,0.157
1.72974E+12,2024-10-23T21.59.25.566,1.62,-0.398,-1.053,0.152
1.72974E+12,2024-10-23T21.59.25.576,1.63,-0.348,-1.032,0.143
1.72974E+12,2024-10-23T21.59.25.586,1.64,-0.276,-1.017,0.129
1.72974E+12,2024-10-23T21.59.25.596,1.65,-0.168,-1.025,0.102
1.72974E+12,2024-10-23T21.59.25.606,1.66,-0.062,-1.043,0.052
1.72974E+12,2024-10-23T21.59.25.616,1.67,-0.078,-1.057,0.004
1.72974E+12,2024-10-23T21.59.25.626,1.68,-0.167,-1.057,-0.027
1.72974E+12,2024-10-23T21.59.25.636,1.69,-0.197,-1.056,-0.049
1.72974E+12,2024-10-23T21.59.25.646,1.7,-0.193,-1.067,-0.065
1.72974E+12,2024-10-23T21.59.25.656,1.71,-0.172,-1.071,-0.082
1.72974E+12,2024-10-23T21.59.25.666,1.72,-0.138,-1.067,-0.118
1.72974E+12,2024-10-23T21.59.25.676,1.73,-0.142,-1.057,-0.137
1.72974E+12,2024-10-23T21.59.25.686,1.74,-0.142,-1.039,-0.145
1.72974E+12,2024-10-23T21.59.25.696,1.75,-0.146,-1.043,-0.156
1.72974E+12,2024-10-23T21.59.25.706,1.76,-0.167,-1.044,-0.163
1.72974E+12,2024-10-23T21.59.25.716,1.77,-0.174,-1.041,-0.177
1.72974E+12,2024-10-23T21.59.25.726,1.78,-0.174,-1.036,-0.183
1.72974E+12,2024-10-23T21.59.25.736,1.79,-0.189,-1.026,-0.19
1.72974E+12,2024-10-23T21.59.25.746,1.8,-0.188,-1.015,-0.193
